nome;largura;altura;posicaoX;posicaoY;grau-textura;entropia;segundo-momento-ang;correlacao;energia;media-i;media-j;variancia-i;variancia-j;desvio-padrao-i;desvio-padrao-j;contraste;homogeneidade;media-tons-cinza;
98;45;48;1803;1227;180;0.5111964892948204;0.3888929242711203;0.9469686218465769;0.6236127999577304;1.599431818181818;1.580965909090909;0.48064361656336085;0.48586876398932505;0.6932846576719845;0.6970428709837904;0.05160984848484848;0.9741950757575759;70.0;
98;45;48;1803;1227;225;0.49821351906338524;0.3923936263744487;0.950672092335658;0.6264133031589038;1.6034816247582204;1.5667311411992264;0.4849395223896232;0.4631485021830304;0.6963759921117494;0.6805501467070817;0.048355899419729204;0.9758220502901355;70.0;
98;45;48;1803;1227;270;0.4830589321072908;0.4025898540761979;0.9642099701209171;0.6344996880032313;1.5957446808510638;1.5773049645390071;0.485750213771943;0.4586811528595141;0.6969578278288745;0.6772600334136912;0.03451536643026005;0.9827423167848698;70.0;
98;45;48;1803;1227;315;0.5401457589464712;0.3773410989603014;0.9184583317216558;0.6142809609293628;1.5851063829787235;1.585589941972921;0.49033910860529245;0.4583416732450643;0.7002421785391769;0.6770093597913284;0.07785299806576403;0.961073500967118;70.0;
98;19;28;1593;1127;0;0.3941669910280625;0.5441940665154952;0.8563261169092378;0.7376951040338381;2.287698412698412;2.287698412698412;0.24857882968002018;0.24857882968002018;0.49857680419371714;0.49857680419371714;0.07142857142857142;0.9642857142857142;89.0;
98;19;28;1593;1127;45;0.43944934738299174;0.5045386035326593;0.7817982273808141;0.7103088085703706;2.298353909465021;2.298353909465021;0.254606343883893;0.254606343883893;0.5045853187359824;0.5045853187359824;0.1111111111111111;0.9444444444444442;89.0;
98;19;28;1593;1127;90;0.397243129029513;0.545812766701245;0.8412894842681684;0.7387914230019492;2.282651072124756;2.282651072124757;0.2456444338048934;0.2456444338048934;0.4956252957677739;0.4956252957677739;0.07797270955165692;0.9610136452241714;89.0;
98;19;28;1593;1127;135;0.4278028157548211;0.5143948246371659;0.8060428687829458;0.7172132351240919;2.298353909465021;2.298353909465021;0.254606343883893;0.254606343883893;0.5045853187359824;0.5045853187359824;0.09876543209876543;0.9506172839506173;89.0;
98;19;28;1593;1127;180;0.3941669910280625;0.5441940665154952;0.8563261169092378;0.7376951040338381;2.287698412698412;2.287698412698412;0.24857882968002018;0.24857882968002018;0.49857680419371714;0.49857680419371714;0.07142857142857142;0.9642857142857142;89.0;
98;19;28;1593;1127;225;0.43944934738299174;0.5045386035326593;0.7817982273808141;0.7103088085703706;2.298353909465021;2.298353909465021;0.254606343883893;0.254606343883893;0.5045853187359824;0.5045853187359824;0.1111111111111111;0.9444444444444442;89.0;
98;19;28;1593;1127;270;0.397243129029513;0.545812766701245;0.8412894842681684;0.7387914230019492;2.282651072124756;2.282651072124757;0.2456444338048934;0.2456444338048934;0.4956252957677739;0.4956252957677739;0.07797270955165692;0.9610136452241714;89.0;
98;19;28;1593;1127;315;0.4278028157548211;0.5143948246371659;0.8060428687829458;0.7172132351240919;2.298353909465021;2.298353909465021;0.254606343883893;0.254606343883893;0.5045853187359824;0.5045853187359824;0.09876543209876543;0.9506172839506173;89.0;
98;105;107;1425;1117;0;0.45390229414983824;0.42079748702891806;0.8927263306610222;0.6486890526507427;2.557242990654206;2.545830337886413;0.3022588259303802;0.2969650006899649;0.5497807071281969;0.5449449519813583;0.06443206326383896;0.9677839683680804;98.0;
98;105;107;1425;1117;45;0.47828394786470096;0.4047487892888665;0.8563284626759824;0.6361987026777612;2.5546081277213353;2.5447206095791;0.3005375460007036;0.29662125720949784;0.5482130480029672;0.5446294678122896;0.08590348330914367;0.9570482583454282;98.0;
