@relation atributos

@attribute largura numeric
@attribute altura numeric
@attribute posicaoX-relativa numeric
@attribute posicaoY-relativa numeric
@attribute entropia numeric
@attribute segundo-momento-ang numeric
@attribute correlacao numeric
@attribute energia numeric
@attribute media numeric
@attribute variancia numeric
@attribute desvio-padrao numeric
@attribute contraste numeric
@attribute homogeneidade numeric
@attribute dissimilaridade numeric
@attribute media-tons-cinza numeric
@attribute class {atencao,normal}

@data
59,36,6,8,0.788016,0.21259,0.920867,0.460903,15.32193,0.914118,0.955997,0.14661,0.926695,0.14661,127,atencao
27,43,3,6,0.962607,0.15111,0.921028,0.388455,8.373107,1.416922,1.190213,0.232141,0.88393,0.232141,71,atencao
67,32,9,8,0.537983,0.47633,0.921124,0.690112,10.979065,0.790788,0.888313,0.136224,0.932703,0.135002,92,atencao
49,10,6,0,0.717706,0.24911,0.921697,0.499025,6.726359,0.780056,0.883154,0.129826,0.935087,0.129826,58,atencao
47,14,6,6,1.154292,0.120174,0.921975,0.346299,4.911665,2.783433,1.667867,0.441433,0.820186,0.377756,44,atencao
17,11,4,7,1.047287,0.112887,0.922605,0.335839,9.665345,2.283418,1.509703,0.40193,0.811535,0.38318,82,atencao
58,47,6,6,1.417588,0.057891,0.923245,0.240058,9.299303,5.245521,2.290203,0.808229,0.774733,0.525369,79,atencao
36,85,4,8,0.574778,0.361713,0.923328,0.601357,12.608242,0.601693,0.775319,0.097683,0.951159,0.097683,105,atencao
63,119,6,8,0.957258,0.156808,0.92337,0.395676,15.23692,1.3695,1.1702,0.210693,0.895963,0.208715,126,atencao
51,20,6,6,0.946631,0.171288,0.923528,0.413663,10.867975,1.456928,1.205938,0.256308,0.879534,0.244776,91,atencao
28,19,6,7,0.915141,0.159989,0.92365,0.39976,2.938354,1.309742,1.143834,0.216197,0.894645,0.212082,28,atencao
77,117,6,8,0.988679,0.141565,0.923975,0.37594,14.644916,1.504381,1.226525,0.229919,0.885116,0.229805,121,atencao
23,42,4,9,0.59998,0.329,0.924788,0.573529,12.385313,0.526327,0.725406,0.081084,0.959458,0.081084,103,atencao
49,35,9,6,0.98922,0.142427,0.924821,0.377174,10.203145,1.5723,1.253803,0.243164,0.878826,0.242551,86,atencao
162,97,8,8,1.219374,0.110315,0.924862,0.331683,10.015641,3.296634,1.815661,0.495228,0.81596,0.397368,84,atencao
38,21,1,9,0.781524,0.255037,0.925245,0.504926,9.340609,1.034061,1.016733,0.165984,0.917008,0.165984,79,atencao
67,145,4,8,0.699044,0.262425,0.926796,0.512193,13.353262,0.728321,0.853412,0.107304,0.946348,0.107304,111,atencao
52,83,3,7,0.959052,0.178045,0.927249,0.421648,12.465874,1.707939,1.306768,0.250344,0.878244,0.24522,104,atencao
91,40,3,8,0.880772,0.201171,0.927622,0.448386,10.332787,1.190641,1.091089,0.1756,0.912295,0.175458,87,atencao
42,34,6,6,0.871324,0.166447,0.92769,0.40774,14.403772,1.382152,1.175528,0.204649,0.897676,0.204649,119,atencao
26,117,5,7,0.622033,0.298325,0.92772,0.546094,12.854044,0.577387,0.759822,0.086688,0.956656,0.086688,107,atencao
14,17,5,6,1.347762,0.059676,0.927807,0.244096,10.030164,4.986058,2.23273,0.851032,0.712349,0.64108,84,atencao
21,18,6,6,1.014283,0.12445,0.928918,0.351717,12.507187,1.749766,1.322785,0.262821,0.86859,0.262821,104,atencao
18,10,8,8,1.080203,0.12342,0.929287,0.351016,14.602397,2.855167,1.689488,0.527124,0.795485,0.437328,121,atencao
12,14,4,0,0.69596,0.320136,0.929319,0.565712,12.209145,0.884087,0.933378,0.250042,0.888771,0.229354,102,atencao
42,23,8,8,1.590993,0.032692,0.929433,0.180625,13.155821,6.984777,2.642778,1.041476,0.686222,0.724703,109,atencao
49,28,3,9,0.676676,0.303056,0.929756,0.550421,12.670937,0.798301,0.893393,0.115385,0.942307,0.115385,106,atencao
38,21,1,9,0.774054,0.255791,0.929933,0.505673,9.345094,1.040896,1.020082,0.156949,0.921525,0.156949,79,atencao
29,18,3,6,0.539844,0.50052,0.930774,0.707365,8.036584,0.969786,0.976268,0.246384,0.907884,0.198588,69,atencao
53,16,4,0,1.152802,0.09337,0.93095,0.305484,14.981085,2.455383,1.566871,0.369317,0.826757,0.352194,124,atencao
39,27,9,8,0.546387,0.534222,0.930965,0.730855,9.26455,0.946155,0.970204,0.167267,0.919403,0.162713,79,atencao
69,40,2,7,0.594499,0.339459,0.931422,0.582488,15.568936,0.582809,0.763401,0.080399,0.9598,0.080399,128,atencao
84,32,9,9,0.739483,0.297272,0.931438,0.545116,9.165283,1.30198,1.140413,0.189728,0.90941,0.183318,78,atencao
205,54,3,9,1.077997,0.121937,0.932637,0.348943,14.229931,2.008356,1.417145,0.273555,0.868694,0.265296,118,atencao
66,29,3,8,0.741688,0.226646,0.93269,0.475956,16.224303,0.873154,0.934375,0.121877,0.939062,0.121877,134,atencao
56,25,9,8,0.973898,0.173519,0.932842,0.416305,11.837299,1.63443,1.276671,0.255596,0.882244,0.240532,99,atencao
63,102,2,6,0.948608,0.178556,0.932851,0.422324,11.870656,1.656568,1.286913,0.226084,0.887703,0.224966,99,atencao
26,18,7,7,1.071419,0.119115,0.933152,0.34452,13.532503,2.309239,1.518874,0.345754,0.829476,0.342225,112,atencao
17,25,8,7,1.610161,0.039829,0.933375,0.199412,10.107763,11.423153,3.374089,1.983931,0.622093,1.00129,86,atencao
48,84,3,7,0.978505,0.174095,0.933426,0.416972,12.525363,1.87009,1.367395,0.251349,0.878582,0.244964,104,atencao
41,51,4,8,1.029442,0.140988,0.933623,0.375237,15.154792,1.972493,1.404369,0.267718,0.868795,0.263737,125,atencao
35,43,6,8,1.040021,0.136212,0.933787,0.368768,8.184985,1.973336,1.404657,0.271689,0.866951,0.267495,69,atencao
83,73,6,7,1.194886,0.086278,0.9338,0.293329,10.680568,2.695396,1.641709,0.36008,0.831502,0.342767,89,atencao
25,17,5,7,1.324099,0.068045,0.934384,0.260431,11.705355,6.997037,2.644883,1.02404,0.699473,0.701469,97,atencao
67,29,3,6,1.046549,0.133099,0.934589,0.364476,7.49551,2.160499,1.469467,0.29811,0.858484,0.286801,64,atencao
58,36,8,7,1.283148,0.070573,0.935403,0.264823,9.630399,3.432991,1.852802,0.445615,0.800392,0.410675,81,atencao
187,29,2,7,0.889988,0.186142,0.935706,0.431257,12.031413,1.328426,1.152493,0.174584,0.91309,0.174012,100,atencao
19,28,7,9,1.103385,0.165215,0.935997,0.406241,10.687823,3.937513,1.98425,0.508724,0.815207,0.403791,89,atencao
17,19,4,0,0.938039,0.204011,0.936586,0.451321,11.929384,2.471954,1.566275,0.480312,0.81894,0.391668,100,atencao
167,171,6,9,0.641644,0.312433,0.937201,0.558897,13.790697,0.630089,0.793779,0.079213,0.960393,0.079213,114,atencao
66,35,3,8,1.204984,0.082366,0.937482,0.286653,8.982183,2.95014,1.71757,0.370855,0.825252,0.354835,76,atencao
57,31,8,7,0.631347,0.294266,0.937495,0.542385,12.971956,0.637823,0.798584,0.081885,0.959057,0.081885,108,atencao
65,29,6,6,1.223452,0.108992,0.937742,0.329507,13.170653,5.145908,2.268454,0.641684,0.8223,0.411652,110,atencao
24,13,7,0,1.048916,0.121262,0.93814,0.347709,10.549198,2.286928,1.509935,0.433662,0.810192,0.392448,88,atencao
42,44,4,8,1.006524,0.131929,0.938436,0.362869,17.044643,2.012206,1.418467,0.253465,0.875721,0.249785,140,atencao
52,35,4,6,0.810056,0.348291,0.938559,0.590048,8.467994,2.494741,1.579077,0.306531,0.879853,0.256033,71,atencao
84,38,6,8,1.157063,0.095912,0.939289,0.309291,13.887347,2.520348,1.587519,0.30742,0.853976,0.295892,115,atencao
38,138,5,7,1.013876,0.14852,0.939724,0.385068,12.940231,1.89795,1.377421,0.232064,0.888825,0.224779,108,atencao
34,27,7,8,0.833896,0.223371,0.939867,0.472347,12.670949,1.394,1.180611,0.173231,0.913384,0.173231,106,atencao
40,53,6,8,1.194472,0.098612,0.940131,0.313554,10.058941,3.22688,1.796214,0.393721,0.838569,0.339366,85,atencao
23,20,7,7,1.160113,0.08928,0.940287,0.298225,13.155168,3.084192,1.755739,0.403693,0.812996,0.381204,109,atencao
123,50,8,8,0.68057,0.279717,0.940601,0.528826,16.369879,0.738092,0.859112,0.08784,0.95608,0.08784,135,atencao
87,50,6,7,1.381207,0.063364,0.940673,0.251431,7.757134,4.753364,2.180214,0.564089,0.772391,0.48141,66,atencao
62,96,6,7,1.458342,0.046724,0.940706,0.215786,9.104989,5.34255,2.311358,0.63514,0.756265,0.523035,77,atencao
33,23,4,6,1.361355,0.056081,0.941079,0.236418,9.706397,4.48358,2.117245,0.555139,0.773401,0.478283,82,atencao
36,25,5,7,0.753156,0.327354,0.941147,0.572055,13.15569,1.930259,1.388992,0.2405,0.892718,0.221047,109,atencao
40,36,5,0,0.727526,0.246358,0.941282,0.496186,12.570211,0.998923,0.99945,0.120124,0.939938,0.120124,105,atencao
28,27,4,6,0.696101,0.326078,0.941347,0.570879,11.202587,0.971837,0.984952,0.131858,0.934071,0.131858,93,atencao
43,32,3,8,0.807478,0.213746,0.941901,0.462204,16.376852,1.044512,1.021984,0.125255,0.937373,0.125255,135,atencao
52,36,4,7,0.729533,0.276936,0.942257,0.526127,13.174799,1.05487,1.026799,0.127253,0.936373,0.127253,109,atencao
79,28,4,8,0.440537,0.474904,0.942907,0.689128,12.416049,0.391003,0.625129,0.04678,0.97661,0.04678,103,atencao
51,28,5,6,1.111056,0.0992,0.943226,0.314162,11.526753,2.698933,1.642809,0.308476,0.851668,0.299617,97,atencao
66,75,7,8,1.295474,0.101214,0.943679,0.318018,5.719775,5.782171,2.404563,0.656045,0.75592,0.527903,50,atencao
68,15,6,9,0.89251,0.202169,0.944593,0.448514,12.053742,1.639136,1.278963,0.215661,0.89217,0.215661,101,atencao
149,170,5,7,1.296377,0.071262,0.945657,0.26665,9.490082,3.622801,1.903346,0.394413,0.817415,0.372433,80,atencao
61,34,3,9,1.145682,0.110266,0.946551,0.331805,13.182753,2.800074,1.673144,0.308066,0.862478,0.283158,110,atencao
11,8,2,7,1.017244,0.116458,0.946749,0.341203,11.342188,2.17578,1.472661,0.578044,0.743879,0.528693,95,atencao
57,94,7,8,1.016452,0.145666,0.947025,0.381438,14.93274,1.996139,1.412623,0.219018,0.891514,0.217484,123,atencao
40,15,2,8,1.045059,0.137629,0.947214,0.370176,6.545057,2.659584,1.629455,0.326309,0.850846,0.305308,56,atencao
137,70,1,6,1.04744,0.134796,0.94748,0.366947,14.965672,2.243393,1.4977,0.2376,0.886111,0.230164,124,atencao
37,20,5,9,0.818062,0.197026,0.947901,0.443762,16.741043,1.245498,1.115945,0.136997,0.931502,0.136997,138,atencao
74,62,5,8,0.873457,0.190349,0.947947,0.436162,13.121206,1.356237,1.164536,0.143101,0.92845,0.143101,109,atencao
233,116,2,7,0.941068,0.166133,0.948099,0.407421,11.697709,1.59335,1.262267,0.165858,0.917183,0.165689,98,atencao
152,105,5,0,1.312346,0.064106,0.948504,0.252857,10.294741,4.018045,2.0045,0.415764,0.808376,0.391347,86,atencao
260,173,7,8,1.258074,0.075933,0.949335,0.2753,10.759589,3.691259,1.921258,0.374162,0.824559,0.356613,90,atencao
81,40,3,6,1.078808,0.119008,0.94946,0.344743,6.178771,2.435597,1.560516,0.249964,0.875759,0.248852,53,atencao
91,22,3,0,0.631169,0.312987,0.949475,0.559361,13.718553,0.74296,0.861859,0.08103,0.959485,0.08103,114,atencao
14,16,3,7,1.029368,0.11078,0.949662,0.332557,7.044242,2.459213,1.568026,0.299954,0.850023,0.299954,60,atencao
101,48,4,6,1.106204,0.124824,0.94993,0.352988,10.229177,2.768709,1.663939,0.277846,0.865314,0.271491,86,atencao
80,57,4,6,1.051356,0.12481,0.950025,0.352816,8.616959,2.340866,1.529979,0.234284,0.886013,0.229551,73,atencao
11,10,7,7,0.976619,0.119017,0.950835,0.344516,12.401364,2.106428,1.450021,0.372929,0.813535,0.372929,103,atencao
40,27,4,9,1.127411,0.105894,0.951028,0.325173,15.424287,2.67609,1.635793,0.280568,0.862017,0.277116,127,atencao
92,92,7,8,1.178275,0.104924,0.95184,0.323633,10.699608,3.397844,1.843321,0.328118,0.846968,0.311543,90,atencao
32,14,7,0,0.945365,0.131432,0.951841,0.361943,11.924435,1.905895,1.380361,0.242453,0.878773,0.242453,100,atencao
105,107,7,9,1.223529,0.081423,0.952016,0.285012,11.759181,3.43952,1.854575,0.332078,0.844461,0.316268,98,atencao
44,74,6,8,1.034023,0.12532,0.952047,0.353828,6.731901,2.209521,1.486342,0.219583,0.891689,0.217362,58,atencao
41,33,6,6,1.015504,0.129016,0.95236,0.359015,10.762255,2.051371,1.432211,0.208312,0.896105,0.207921,90,atencao
57,57,7,8,1.300796,0.073351,0.953197,0.270546,10.640703,4.661147,2.158968,0.439215,0.822012,0.375831,89,atencao
118,89,8,8,0.9576,0.168489,0.953446,0.410316,10.308606,1.955237,1.39818,0.184575,0.908101,0.183992,87,atencao
182,129,4,6,1.008899,0.140685,0.954672,0.374794,12.888343,2.019429,1.421063,0.183215,0.910437,0.180112,107,atencao
64,32,9,8,0.699741,0.319249,0.954957,0.564802,1.039264,1.836156,1.354666,0.172185,0.921409,0.160932,12,atencao
44,29,7,8,0.974496,0.162847,0.954977,0.403386,4.096533,2.235994,1.495148,0.21167,0.895263,0.210023,37,atencao
62,41,6,6,1.47519,0.046475,0.955765,0.215162,8.317639,6.972721,2.64057,0.632901,0.758697,0.518802,70,atencao
108,46,3,9,1.321737,0.065813,0.956547,0.256407,16.188936,4.38245,2.09331,0.394966,0.821572,0.366326,134,atencao
41,28,2,0,0.888029,0.232376,0.956617,0.481889,6.137693,3.639503,1.906947,0.347143,0.83926,0.32781,54,atencao
18,29,4,7,0.976871,0.135215,0.957111,0.36722,10.717767,2.09372,1.446356,0.228683,0.885659,0.228683,90,atencao
24,19,6,6,0.874197,0.202172,0.957652,0.449487,10.646499,2.109285,1.450639,0.237563,0.896349,0.214867,89,atencao
133,96,4,7,1.139312,0.102575,0.957827,0.320035,6.188822,2.947006,1.716636,0.250582,0.877814,0.245924,54,atencao
34,28,5,7,1.040905,0.12072,0.957831,0.347319,12.448996,2.72105,1.648657,0.26825,0.892222,0.22655,104,atencao
74,43,4,6,1.188377,0.09055,0.957855,0.300361,8.165527,3.860315,1.964763,0.326707,0.855284,0.298476,69,atencao
66,66,6,7,1.285549,0.069648,0.957907,0.263631,12.580999,4.441821,2.107518,0.377112,0.821189,0.362472,105,atencao
163,62,7,9,1.112098,0.107356,0.958078,0.327435,14.278249,2.696201,1.642001,0.228701,0.891272,0.220115,118,atencao
61,59,4,8,1.058188,0.131748,0.958198,0.362676,10.364787,2.787374,1.669477,0.235625,0.883523,0.233621,87,atencao
31,45,9,7,0.765443,0.285433,0.958312,0.534194,11.531369,1.553704,1.245994,0.145503,0.929268,0.142473,97,atencao
101,75,8,6,0.674503,0.381977,0.958679,0.618018,8.135251,1.09843,1.047944,0.092805,0.954945,0.090784,70,atencao
67,40,5,6,0.789724,0.244008,0.958809,0.493913,11.35185,1.203928,1.097205,0.102786,0.948607,0.102786,95,atencao
22,33,7,6,0.979074,0.136859,0.958909,0.369476,6.638928,2.416681,1.554418,0.228423,0.885789,0.228423,57,atencao
109,190,4,7,0.979972,0.152374,0.95918,0.390199,15.552383,2.02587,1.423327,0.165586,0.917338,0.16539,128,atencao
65,45,6,8,1.100102,0.123495,0.959202,0.351357,11.629045,3.415455,1.847965,0.285894,0.861417,0.279348,97,atencao
53,34,6,8,1.056725,0.121628,0.959402,0.348592,5.92043,2.574649,1.604563,0.21279,0.893605,0.21279,51,atencao
74,29,3,7,0.971641,0.139346,0.959606,0.373145,9.800148,2.942567,1.715334,0.241023,0.879978,0.24029,83,atencao
75,85,7,8,1.296875,0.076139,0.959709,0.275603,12.588571,4.599784,2.144629,0.376342,0.829399,0.349775,105,atencao
57,87,4,7,0.997618,0.140066,0.960384,0.37411,5.226612,2.072301,1.439504,0.16776,0.916396,0.167346,46,atencao
139,59,1,8,1.0622,0.125844,0.960506,0.354472,13.860949,2.462143,1.569094,0.194958,0.905041,0.191154,115,atencao
43,31,9,8,0.642774,0.466419,0.960925,0.682891,9.483646,1.90782,1.380044,0.178777,0.913257,0.174809,80,atencao
215,105,8,6,1.074355,0.146337,0.961066,0.382353,13.804284,2.856961,1.690227,0.22334,0.891872,0.218023,114,atencao
157,83,8,9,0.703826,0.277661,0.961224,0.52686,13.980106,1.187139,1.089556,0.092513,0.953744,0.092513,116,atencao
76,303,4,7,0.823522,0.197694,0.961323,0.444523,12.597272,1.320718,1.149214,0.102388,0.948806,0.102388,105,atencao
63,16,4,8,1.108436,0.122047,0.961504,0.349179,10.406208,3.497697,1.870172,0.271807,0.866247,0.268581,87,atencao
137,116,6,8,1.191543,0.097454,0.962092,0.311931,11.632963,3.675784,1.917217,0.279876,0.864045,0.273901,97,atencao
9,17,5,6,1.122973,0.096449,0.962671,0.3102,3.457497,3.891735,1.966289,0.770693,0.741923,0.579057,32,atencao
17,15,5,7,0.461729,0.621016,0.96271,0.787999,3.387318,1.368133,1.163407,0.21977,0.9194,0.175425,31,atencao
152,105,7,8,0.876709,0.232916,0.963673,0.482504,4.733902,2.03434,1.426273,0.148215,0.92742,0.145924,42,atencao
98,175,7,7,1.101073,0.105994,0.96407,0.325386,9.04159,2.887178,1.699167,0.208932,0.896816,0.207009,76,atencao
82,54,3,7,1.039406,0.127275,0.964149,0.356577,6.693851,2.568392,1.602583,0.189206,0.905475,0.189089,58,atencao
19,9,3,6,1.121716,0.096912,0.964977,0.31114,8.618827,3.416957,1.848057,0.350715,0.824643,0.350715,73,atencao
161,30,3,0,1.067208,0.136442,0.965226,0.368771,8.923288,2.946742,1.716583,0.205983,0.897152,0.205767,75,atencao
38,21,7,9,1.126874,0.112939,0.966358,0.335748,12.598534,3.746606,1.935057,0.293805,0.856701,0.288399,105,atencao
70,109,9,6,0.971428,0.161952,0.966931,0.402337,11.613626,2.495219,1.579568,0.168337,0.916368,0.167533,97,atencao
158,163,3,7,1.104777,0.122229,0.966989,0.349441,12.484127,3.32245,1.822755,0.219475,0.894315,0.213388,104,atencao
149,65,5,9,1.126901,0.111386,0.967034,0.333562,14.168311,3.275339,1.809686,0.221815,0.889269,0.221551,117,atencao
43,20,9,8,1.019361,0.160161,0.967152,0.399635,1.966367,4.447444,2.108703,0.322132,0.856449,0.29586,20,atencao
143,173,3,7,0.771157,0.263257,0.967175,0.513007,13.270293,1.548414,1.244346,0.10184,0.949121,0.101778,110,atencao
229,127,4,6,0.824929,0.206445,0.967616,0.454294,5.402736,1.442361,1.200961,0.094013,0.955061,0.090905,47,atencao
84,34,4,8,1.183066,0.088231,0.967822,0.296776,11.110198,4.239741,2.059046,0.274839,0.867672,0.267202,93,atencao
80,77,6,8,0.96687,0.146463,0.967867,0.382597,15.785053,2.198058,1.482567,0.143058,0.928471,0.143058,130,atencao
29,56,6,9,1.278008,0.067893,0.96802,0.260253,14.589964,5.552933,2.35645,0.372988,0.838944,0.334287,121,atencao
32,60,9,8,1.089057,0.146088,0.968131,0.382102,10.469148,4.155257,2.038347,0.278767,0.867305,0.268683,88,atencao
292,203,2,8,1.272493,0.082338,0.968538,0.286719,9.24179,5.185309,2.277127,0.3264,0.843333,0.316573,78,atencao
156,133,9,6,1.129342,0.112308,0.969107,0.334854,15.052847,3.720451,1.928845,0.230507,0.885626,0.229188,124,atencao
120,72,4,9,0.97296,0.14939,0.970726,0.386421,12.374714,2.209384,1.48639,0.130814,0.93479,0.130519,103,atencao
32,14,4,9,1.130756,0.097971,0.970772,0.312381,10.954312,3.761983,1.93838,0.360519,0.836896,0.334785,91,atencao
62,75,5,7,0.923819,0.156439,0.971142,0.395253,11.951368,2.469716,1.571529,0.14269,0.929096,0.142029,100,atencao
115,73,3,6,1.195843,0.099383,0.972087,0.315045,7.600671,4.899792,2.213536,0.274895,0.868868,0.265411,65,atencao
177,57,4,0,0.974609,0.160775,0.973935,0.400761,13.64318,2.969122,1.723077,0.157643,0.924922,0.151971,113,atencao
271,122,8,7,1.148946,0.10402,0.974155,0.32225,12.448973,3.738262,1.933457,0.193486,0.904338,0.191865,104,atencao
88,35,7,6,0.96588,0.189314,0.974562,0.434951,10.056019,4.276645,2.06681,0.264664,0.880381,0.245594,85,atencao
45,48,8,0,1.107205,0.152526,0.975247,0.39042,8.14553,5.513393,2.347787,0.28828,0.882702,0.247382,70,atencao
81,50,6,6,1.21627,0.092058,0.975287,0.303277,11.886962,5.689369,2.3852,0.291337,0.863133,0.278135,99,atencao
100,67,6,9,0.92449,0.189705,0.97536,0.435434,14.84661,2.766966,1.663385,0.138409,0.930795,0.138409,123,atencao
30,18,8,7,1.086205,0.116648,0.976423,0.340839,14.769791,3.914306,1.975496,0.300175,0.856599,0.290145,122,atencao
203,51,3,8,1.094115,0.139138,0.97643,0.372813,8.518017,4.555688,2.134373,0.218962,0.892033,0.216691,72,atencao
174,89,8,7,1.278046,0.082267,0.976543,0.286628,7.443333,5.950667,2.43935,0.282206,0.866982,0.270035,64,atencao
287,370,4,6,1.090606,0.112586,0.977029,0.33541,13.651578,3.365056,1.834407,0.154704,0.923604,0.153265,113,atencao
53,98,5,7,1.324223,0.06786,0.977057,0.259938,13.135767,6.566323,2.562471,0.302959,0.856758,0.290603,109,atencao
95,64,8,7,1.178261,0.116561,0.977411,0.341301,15.48699,6.558646,2.560926,0.303625,0.870936,0.268768,128,atencao
286,148,8,7,1.304669,0.076698,0.977781,0.276713,8.411488,6.229806,2.495947,0.277325,0.866817,0.269084,71,atencao
131,139,2,6,1.159211,0.124596,0.978227,0.352761,12.918422,5.653078,2.377531,0.250411,0.878599,0.244704,107,atencao
135,82,8,8,1.454039,0.053269,0.97824,0.230104,10.589056,9.090192,3.014975,0.396524,0.829142,0.355185,88,atencao
97,118,3,7,0.765994,0.281814,0.978377,0.530826,13.023917,2.089076,1.445331,0.091881,0.95406,0.091881,108,atencao
151,95,7,8,1.286084,0.098701,0.979213,0.31411,9.187353,8.44039,2.905185,0.354618,0.877693,0.267732,78,atencao
201,131,2,8,1.280473,0.078688,0.979275,0.280295,13.629606,5.797672,2.407829,0.240465,0.881242,0.238254,113,atencao
26,23,9,0,0.975924,0.144676,0.979322,0.379573,10.55185,5.51208,2.347771,0.266132,0.876515,0.251761,88,atencao
45,31,7,7,1.318496,0.064058,0.97933,0.252857,12.633583,6.773334,2.602434,0.310499,0.849285,0.303698,105,atencao
370,274,4,7,1.150146,0.103411,0.979911,0.321448,11.151225,4.208422,2.051443,0.169124,0.915693,0.168741,93,atencao
213,84,4,6,1.503922,0.044258,0.980176,0.210152,9.154856,9.960953,3.156057,0.40193,0.820174,0.369954,77,atencao
116,38,7,8,1.083057,0.12583,0.980692,0.354616,5.090063,4.653509,2.157152,0.184717,0.908033,0.184129,45,atencao
100,46,8,8,0.990243,0.209174,0.980918,0.457282,3.836976,5.914,2.431752,0.233633,0.904362,0.201087,34,atencao
215,61,2,6,1.086916,0.15354,0.982031,0.391661,8.287452,6.199612,2.489737,0.231398,0.890793,0.221462,70,atencao
92,74,8,7,1.087837,0.141741,0.982797,0.376373,12.788245,5.055396,2.248188,0.186206,0.907848,0.18478,107,atencao
52,52,1,9,1.318815,0.067847,0.982821,0.260164,13.431337,6.91247,2.629039,0.252689,0.875188,0.25039,111,atencao
96,58,6,6,1.222244,0.15179,0.982917,0.389553,3.547201,12.582591,3.54682,0.457669,0.859843,0.318812,33,atencao
92,80,6,7,0.858379,0.19491,0.98322,0.441424,12.873473,2.198614,1.482675,0.076335,0.961832,0.076335,107,atencao
29,24,6,6,1.238876,0.077421,0.983309,0.278063,4.192647,9.096696,3.015918,0.350014,0.843314,0.322387,38,atencao
66,18,8,0,1.174003,0.090149,0.983347,0.299824,9.377853,7.184197,2.680202,0.347362,0.839862,0.327048,79,atencao
139,33,7,6,1.346172,0.074901,0.983672,0.273539,9.883372,10.5521,3.247894,0.383291,0.824102,0.359628,83,atencao
131,192,3,7,0.864367,0.237401,0.984592,0.487193,13.145143,3.154608,1.776119,0.097649,0.951175,0.097649,109,atencao
139,75,8,8,1.256041,0.082305,0.984967,0.286569,5.81259,6.823563,2.612183,0.206269,0.900452,0.200889,50,atencao
119,125,4,9,1.211008,0.086707,0.98635,0.294317,10.039856,6.388274,2.527471,0.177882,0.911105,0.177813,84,atencao
118,124,4,9,1.207051,0.087631,0.98674,0.295897,10.049024,6.416813,2.53311,0.173739,0.913223,0.1736,85,atencao
83,64,4,6,1.131751,0.14708,0.986765,0.383357,10.477537,13.168434,3.628579,0.370278,0.833244,0.342576,88,atencao
175,127,3,8,1.449636,0.050891,0.986798,0.225298,9.016978,11.887558,3.447811,0.317983,0.85521,0.2966,76,atencao
110,31,6,6,1.331928,0.066155,0.986871,0.257044,11.400315,10.14279,3.184745,0.295681,0.871932,0.265737,95,atencao
183,16,0,6,0.986944,0.163363,0.988091,0.404147,6.062964,5.344153,2.311707,0.129717,0.935264,0.129534,52,atencao
153,103,4,7,1.397159,0.055856,0.988884,0.236172,11.512417,13.198464,3.63295,0.295826,0.861656,0.281443,96,atencao
151,116,8,8,1.328671,0.065709,0.988978,0.256176,15.144723,9.503549,3.082777,0.21136,0.897082,0.20719,125,atencao
416,187,2,7,1.248485,0.094435,0.989504,0.307224,14.180342,9.379176,3.062536,0.196895,0.912404,0.1803,118,atencao
264,175,6,7,1.609305,0.035288,0.9904,0.187748,18.30651,19.402,4.40477,0.373987,0.833452,0.343098,150,atencao
329,196,4,7,1.3228,0.081784,0.991512,0.285775,12.191343,12.946552,3.598123,0.220841,0.891318,0.218224,102,atencao
734,325,6,7,1.32797,0.074075,0.992175,0.272071,6.945287,12.974801,3.602054,0.203314,0.89983,0.201083,60,atencao
102,93,3,6,1.136159,0.133827,0.992356,0.365761,11.264001,13.405459,3.660901,0.230611,0.914215,0.185388,94,atencao
436,222,6,6,1.649987,0.056725,0.992372,0.23813,6.584067,37.134357,6.093783,0.56875,0.81359,0.415227,56,atencao
106,34,4,6,1.364184,0.093764,0.992596,0.305958,6.962607,23.760677,4.872915,0.523171,0.830125,0.380984,60,atencao
114,71,6,6,1.417895,0.059143,0.993584,0.24311,14.190833,17.125924,4.138279,0.238416,0.904337,0.202023,118,atencao
327,209,8,7,1.499551,0.046566,0.994623,0.215628,14.965578,19.981501,4.470066,0.215708,0.895334,0.210896,124,atencao
72,68,2,8,1.210235,0.129363,0.994628,0.359582,10.672808,20.927385,4.574591,0.255566,0.888323,0.23123,89,atencao
575,97,3,6,1.494849,0.076208,0.995573,0.275935,13.487738,43.343149,6.583519,0.393353,0.853999,0.314869,112,atencao
200,85,9,8,1.480659,0.049412,0.99654,0.222101,11.764481,34.217354,5.849552,0.256311,0.87789,0.247226,98,atencao
